"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 10 11:37:03 CST 2023","Wed May 10 11:37:03 CST 2023","61","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:46:32 CST 2023","Wed May 10 11:46:32 CST 2023","75","api_test.testcase.test_person","test_person_api","TestPerson","","","人物与私域人脉接口连接",""
"passed","Wed May 10 11:35:26 CST 2023","Wed May 10 11:35:26 CST 2023","65","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:36:12 CST 2023","Wed May 10 11:36:12 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:41:49 CST 2023","Wed May 10 11:41:52 CST 2023","3257","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:17 CST 2023","Wed May 10 11:36:17 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:46:30 CST 2023","Wed May 10 11:46:30 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:54 CST 2023","Wed May 10 11:36:55 CST 2023","559","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:46:32 CST 2023","Wed May 10 11:46:32 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:30 CST 2023","Wed May 10 11:36:30 CST 2023","83","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"failed","Wed May 10 10:59:23 CST 2023","Wed May 10 11:02:04 CST 2023","160578","api_test.testcase.test_bid_project","test_bid","Test_Bid_DbCheck","","","test_db_bid_project_name_length",""
"passed","Wed May 10 11:35:43 CST 2023","Wed May 10 11:35:43 CST 2023","233","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:46:31 CST 2023","Wed May 10 11:46:31 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:18:17 CST 2023","Wed May 10 11:18:18 CST 2023","1167","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:46:29 CST 2023","Wed May 10 11:46:30 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:35:34 CST 2023","Wed May 10 11:35:34 CST 2023","297","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:37:15 CST 2023","Wed May 10 11:37:15 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:35:27 CST 2023","Wed May 10 11:35:27 CST 2023","64","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"failed","Wed May 10 11:35:15 CST 2023","Wed May 10 11:35:18 CST 2023","2691","api_test.testcase.test_company","test_company_data","TestDbCase","","","融资轮次为空的数据",""
"passed","Wed May 10 11:36:24 CST 2023","Wed May 10 11:36:24 CST 2023","53","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:37:13 CST 2023","Wed May 10 11:37:13 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:37:04 CST 2023","Wed May 10 11:37:04 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:37:03 CST 2023","Wed May 10 11:37:03 CST 2023","92","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:46:27 CST 2023","Wed May 10 11:46:27 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:37:07 CST 2023","Wed May 10 11:37:07 CST 2023","113","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:04 CST 2023","Wed May 10 11:36:04 CST 2023","53","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:35:25 CST 2023","Wed May 10 11:35:25 CST 2023","58","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:46:22 CST 2023","Wed May 10 11:46:22 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:40:14 CST 2023","Wed May 10 11:40:17 CST 2023","3163","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:35:30 CST 2023","Wed May 10 11:35:30 CST 2023","68","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:36:29 CST 2023","Wed May 10 11:36:29 CST 2023","93","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:46:28 CST 2023","Wed May 10 11:46:28 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:16:40 CST 2023","Wed May 10 11:16:41 CST 2023","1066","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:35:52 CST 2023","Wed May 10 11:35:52 CST 2023","243","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:18:24 CST 2023","Wed May 10 11:18:25 CST 2023","1255","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:36:04 CST 2023","Wed May 10 11:36:04 CST 2023","57","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:46:23 CST 2023","Wed May 10 11:46:23 CST 2023","44","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:27 CST 2023","Wed May 10 11:36:27 CST 2023","72","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:12 CST 2023","Wed May 10 11:36:12 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:31 CST 2023","Wed May 10 11:36:31 CST 2023","65","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:07 CST 2023","Wed May 10 11:36:07 CST 2023","55","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:15:14 CST 2023","Wed May 10 11:15:16 CST 2023","1175","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:35:28 CST 2023","Wed May 10 11:35:28 CST 2023","66","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:37:06 CST 2023","Wed May 10 11:37:06 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:43:52 CST 2023","Wed May 10 11:43:56 CST 2023","3085","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:12 CST 2023","Wed May 10 11:36:12 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:06 CST 2023","Wed May 10 11:36:06 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 10:56:38 CST 2023","Wed May 10 10:56:38 CST 2023","52","api_test.testcase.test_bid","test_bid_api","TestBid","","","中标产品列表接口",""
"passed","Wed May 10 11:45:34 CST 2023","Wed May 10 11:45:34 CST 2023","52","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"failed","Wed May 10 11:35:33 CST 2023","Wed May 10 11:35:33 CST 2023","264","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:39 CST 2023","Wed May 10 11:36:39 CST 2023","61","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:46:26 CST 2023","Wed May 10 11:46:26 CST 2023","52","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:31 CST 2023","53","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:17:50 CST 2023","Wed May 10 11:17:51 CST 2023","1267","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:36:54 CST 2023","Wed May 10 11:36:54 CST 2023","78","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:37:04 CST 2023","Wed May 10 11:37:04 CST 2023","59","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:16:34 CST 2023","Wed May 10 11:16:35 CST 2023","1074","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:37:07 CST 2023","Wed May 10 11:37:07 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:21 CST 2023","Wed May 10 11:36:21 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:15:31 CST 2023","Wed May 10 11:15:32 CST 2023","1071","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:46:20 CST 2023","Wed May 10 11:46:20 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:35:28 CST 2023","Wed May 10 11:35:28 CST 2023","71","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:45:03 CST 2023","Wed May 10 11:45:07 CST 2023","3592","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:39 CST 2023","Wed May 10 11:36:39 CST 2023","89","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:35:52 CST 2023","Wed May 10 11:35:53 CST 2023","267","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:34 CST 2023","Wed May 10 11:36:34 CST 2023","94","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:37:10 CST 2023","Wed May 10 11:37:10 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:45:30 CST 2023","Wed May 10 11:45:30 CST 2023","48","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:36 CST 2023","Wed May 10 11:36:36 CST 2023","528","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:36:11 CST 2023","Wed May 10 11:36:11 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:17 CST 2023","Wed May 10 11:36:17 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:36:18 CST 2023","Wed May 10 11:36:18 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:45:30 CST 2023","Wed May 10 11:45:31 CST 2023","57","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:37:10 CST 2023","Wed May 10 11:37:10 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:36:31 CST 2023","Wed May 10 11:36:31 CST 2023","72","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:22 CST 2023","Wed May 10 11:36:22 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:18 CST 2023","Wed May 10 11:36:18 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:37:09 CST 2023","Wed May 10 11:37:09 CST 2023","53","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:31 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:46:24 CST 2023","Wed May 10 11:46:24 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:45:33 CST 2023","Wed May 10 11:45:33 CST 2023","53","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:46:31 CST 2023","Wed May 10 11:46:32 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:45:36 CST 2023","Wed May 10 11:45:36 CST 2023","337","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:45:29 CST 2023","Wed May 10 11:45:30 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
